closure_time,censor,500m_5yr_churn,Business type,Rate type (STD),cluster,ft to downtown,is_downtown_association,is_home_occ,sq(ft),start_year,type,zone,zone_type
4398.0,0,0.21875,Health Spa/Fitness,General Service,0,1304.3805681334034,0,0,9920.714703269396,2014,Service,C,Commercial
1566.0,0,0.3237410071942446,Health Spa/Fitness,General Service,1,7336.684202390876,0,0,94157.21015825246,2021,Service,C,Commercial
12551.0,0,0.0,Home Occupation,General Service,3,2701.060673862577,0,1,9442.332273376103,1991,Service,R-1,Residential
391.0,1,0.3390728476821192,Personal Services,Downtown Association,0,0.0,1,0,36099.68329911458,2021,Downtown Association,C,Commercial
1393.0,1,0.2833333333333333,"Wholesale, Distributors",General Wholesaler,2,8935.549108475205,0,0,85640.01699504977,2012,Other,C,Commercial
1412.0,1,0.2586206896551724,Home Occupation,Professional Service,1,8453.487006548778,0,1,28765.799242019795,2013,Service,R-3,Residential
8726.0,1,0.0,Personal Services,Massage Therapist,0,449.4744973247865,0,0,5980.688063465659,1994,Service,O,Office
954.0,1,0.3,Retail,General Retailer,0,3812.761508292324,0,0,24016.37445460665,2008,Retail,C,Commercial
11102.0,0,0.0,Contractor- General,Contractor,1,12748.752366330256,0,0,10870.345754544003,1995,Service,C,Commercial
934.0,1,0.3082191780821918,Professional,Professional Service,2,10677.595380653587,0,0,139576.2082619505,2014,Service,M,Manufacturing
364.0,0,0.3142857142857143,Private Patrol/Security,General Service,2,12873.812385833986,0,0,97915.6927441578,2025,Service,C,Commercial
11837.0,0,0.0,"Computers, Sales & Service",General Service,2,12125.883246372674,0,0,142719.55658293143,1993,Service,C,Commercial
2355.0,0,0.2808219178082192,Professional,Professional Service,2,10677.595380653587,0,0,139576.2082619505,2019,Service,M,Manufacturing
542.0,0,0.3561643835616438,Medical Services,Professional Service,2,12873.812385833986,0,0,97915.6927441578,2024,Service,C,Commercial
1445.0,0,0.2432432432432432,Rental- Residential,Residential Rental,1,7086.666250533984,0,0,12112.660498979272,2022,Rental,R-4,Residential
1653.0,1,0.2393617021276596,Rental- Residential,Residential Rental,1,6281.130393335416,0,0,152911.7341915805,2010,Rental,R-3,Residential
8984.0,1,0.0,Rental- Residential,Residential Rental,2,7313.1724757660895,0,0,135865.55892859172,2001,Rental,R-2,Residential
924.0,1,0.1736111111111111,Retail,General Retailer,0,2523.626954686569,0,0,10964.782317986886,2008,Retail,C,Commercial
2847.0,1,0.1792452830188679,Rental- Residential,Residential Rental,4,11723.054286484785,0,0,282663.4622377588,2012,Rental,R-2,Residential
13503.0,1,0.0,Restaurant,Downtown Association,0,0.0,1,0,37187.77312983599,1982,Downtown Association,C,Commercial
74.0,0,0.2390438247011952,Medical Services,Professional Service,0,469.7489532004769,0,0,21729.144200037383,2026,Service,C,Commercial
4257.0,1,0.322884012539185,Software Development,General Service,0,474.7872579128374,0,0,7803.032943503951,2011,Service,C,Commercial
3101.0,0,0.3582089552238806,Retail,General Retailer,4,5655.712202534292,0,0,1135636.335310187,2017,Retail,C,Commercial
8550.0,0,0.0,Medical Services,Professional Service,1,7408.418814303552,0,0,94157.21015825246,2002,Service,C,Commercial
3262.0,1,0.0,Retail,Downtown Association,0,0.0,1,0,4257.312988245514,2004,Downtown Association,C,Commercial
1675.0,1,0.3308270676691729,Restaurant,Downtown Association,0,0.0,1,0,40800.80106152653,2013,Downtown Association,C,Commercial
188.0,0,0.2955974842767295,Restaurant,General Service,0,1736.1613791974069,0,0,52865.36938039569,2025,Service,C,Commercial
6739.0,0,0.1692307692307692,Retail,General Retailer,3,4558.242687570874,0,0,50817.15560035894,2007,Retail,C,Commercial
753.0,1,0.2727272727272727,Personal Services,General Retailer,0,4884.561593293666,0,0,7190.355462233589,2014,Retail,R-1,Residential
698.0,0,0.2949640287769784,Medical Services,Professional Service,0,3672.803696403993,0,0,18253.8182117862,2024,Service,C,Commercial
5289.0,0,0.2363636363636363,Beauty Salon,General Retailer,4,6652.967503538783,0,0,25140.533906595498,2011,Retail,C,Commercial
11534.0,1,0.0,Medical Services,Professional Service,3,3783.1140190951296,0,0,13491.36559640221,1986,Service,O,Office
3351.0,1,0.1454545454545454,Retail,General Retailer,4,5280.818510159886,0,0,1135636.335310187,2007,Retail,C,Commercial
13710.0,0,0.0,Retail,Downtown Association,0,0.0,1,0,9911.76301000834,1988,Downtown Association,C,Commercial
258.0,0,0.1917808219178082,Home Occupation,General Service,1,14423.566723900956,0,1,7997.230609602299,2025,Service,R-1,Residential
4294.0,1,0.0,Retail,General Wholesaler,1,8369.547280949171,0,0,12361.142726930088,1994,Other,M,Manufacturing
2940.0,1,0.2459016393442623,Personal Services,General Service,0,3797.968820009272,0,0,6478.878072429621,2011,Service,R-1,Residential
10555.0,0,0.0,Home Occupation,General Service,0,1793.1493136741897,0,1,56486.383842168914,1997,Service,C,Commercial
6290.0,1,0.0,Florist/Nursery,General Retailer,0,60.78611010208043,0,0,3918.971122886625,2004,Retail,O,Office
674.0,1,0.3188405797101449,Retail,General Retailer,1,11797.329558176352,0,0,106512.53266634536,2020,Retail,C,Commercial
674.0,1,0.3604806408544726,Retail,Downtown Association,0,0.0,1,0,25616.3933820472,2020,Downtown Association,C,Commercial
5649.0,0,0.1627906976744186,Rental- Residential,Residential Rental,4,10688.063083725268,0,0,57063.80266201096,2010,Rental,R-3,Residential
2545.0,0,0.2950819672131147,Food Store,General Retailer,4,5633.582982838104,0,0,1135636.335310187,2019,Retail,C,Commercial
4292.0,1,0.2472527472527472,Professional,Professional Service,3,2133.8399204161574,0,0,8321.122466919473,2011,Service,O,Office
852.0,1,0.1942446043165467,Home Occupation,Professional Service,1,8229.15490191147,0,1,7039.580367469926,2012,Service,R-1,Residential
2511.0,0,0.238095238095238,Rental- Commercial,Commercial Rental Property,2,11997.696168856775,0,0,142719.55658293143,2019,Rental,M,Manufacturing
3727.0,0,0.2694300518134715,"Wholesale, Distributors",General Wholesaler,0,2282.738650474147,0,0,61014.00068540238,2016,Other,C,Commercial
19189.0,0,0.0,"Wholesale, Distributors",General Wholesaler,0,1436.1797860168738,0,0,4006.005503227852,1973,Other,C,Commercial
231.0,1,0.1417322834645669,Home Occupation,General Service,4,9839.806179367322,0,1,174443.82247309052,2010,Service,R-3,Residential
3165.0,1,0.0,Professional,Professional Service,1,16367.262531185375,0,0,51988.99720110907,2010,Service,C,Commercial
2648.0,1,0.0,"Accounting,Auditing/CPA/Tax Service",General Service,0,2019.102643748892,0,0,6451.188512015197,2000,Service,C,Commercial
436.0,1,0.2166666666666666,Retail,General Retailer,3,4880.607135020217,0,0,11277.569964606548,2023,Retail,R-1,Residential
14310.0,0,0.0,Gardening,Contractor,1,6907.783073831066,0,0,34836.85971921327,1987,Service,M,Manufacturing
1201.0,0,0.245,Medical Services,Professional Service,3,2137.5611466446635,0,0,8321.122466919473,2022,Service,O,Office
11596.0,0,0.0,"Wholesale, Distributors",General Wholesaler,4,11649.594580402729,0,0,2790952.745566932,1994,Other,C,Commercial
1441.0,0,0.1555555555555555,Rental- Residential,Residential Rental,3,7314.343126845578,0,0,8860.569184809745,2022,Rental,R-1,Residential
1453.0,0,0.1954545454545454,Rental- Residential,Residential Rental,3,4186.961644010575,0,0,147183.89934493386,2022,Rental,R-4,Residential
296.0,1,0.1982758620689655,Rental- Residential,Residential Rental,4,10900.00352923439,0,0,102654.01945182164,2010,Rental,R-1,Residential
561.0,1,0.2426900584795321,Professional,Professional Service,0,1292.7415584892042,0,0,26048.61578759927,2012,Service,O,Office
12424.0,0,0.0,Rental- Residential,Residential Rental,4,8649.650026513262,0,0,5343.014639775352,1992,Rental,R-1,Residential
821.0,1,0.3268292682926829,Consultant,Professional Service,4,10195.909687460093,0,0,25511.329248959304,2015,Service,O,Office
14969.0,0,0.0,Real Estate Agent,Downtown Association,0,0.0,1,0,12104.813733428864,1985,Downtown Association,C,Commercial
4316.0,0,0.2379862700228833,Rental- Residential,Residential Rental,0,1148.3316036608428,0,0,8147.298459376265,2014,Rental,R-3,Residential
5602.0,1,0.0,Gardening,General Service,4,8952.296020055208,0,0,8264.273396871668,2002,Service,R-1,Residential
1433.0,0,0.1818181818181818,Rental- Residential,Residential Rental,4,8684.096214237306,0,0,5821.789604917592,2022,Rental,R-1,Residential
9610.0,1,0.0,Home Occupation,General Service,1,6234.380536586193,0,1,42642.75983606741,1998,Service,R-4,Residential
12422.0,0,0.0,Rental- Residential,Residential Rental,1,7570.071254210954,0,0,7165.605423774385,1992,Rental,R-1,Residential
1356.0,1,0.1931818181818181,Rental- Residential,Residential Rental,0,2037.0370632962904,0,0,4827.745312213788,2010,Rental,R-2,Residential
953.0,1,0.0,Medical Services,Professional Service,0,1883.0226626867288,0,0,6784.451560823196,2004,Service,R-2,Residential
3535.0,1,0.0,Rental- Residential,Residential Rental,0,2037.0370632962904,0,0,4827.745312213788,2004,Rental,R-2,Residential
3084.0,0,0.2571428571428571,"Wholesale, Distributors",General Wholesaler,1,13275.79930334867,0,0,103856.9787977616,2017,Other,BP,Commercial
805.0,1,0.3861386138613861,Rental- Residential,Residential Rental,4,11723.054286484785,0,0,282663.4622377588,2017,Rental,R-2,Residential
1186.0,0,0.2989690721649484,Rental- Residential,Residential Rental,4,11723.054286484785,0,0,282663.4622377588,2022,Rental,R-2,Residential
2235.0,0,0.3820224719101123,Rental- Residential,Residential Rental,4,11723.054286484785,0,0,282663.4622377588,2020,Rental,R-2,Residential
6041.0,1,0.0,Rental- Residential,Residential Rental,2,7195.779275953074,0,0,135865.55892859172,2001,Rental,R-2,Residential
2972.0,1,0.2702702702702703,Home Occupation,Professional Service,4,10365.842730446298,0,1,6905.534992749151,2008,Service,R-1,Residential
2618.0,1,0.1915708812260536,Medical Services,Professional Service,0,102.55802749383628,0,0,12822.706721841943,2009,Service,O,Office
11022.0,0,0.0,Retail,General Retailer,1,6205.934437258321,0,0,54483.513284763474,1996,Retail,C,Commercial
2134.0,1,0.1666666666666666,Auto Mechanic/Detailer/Services,General Service,1,4984.056008418084,0,0,11191.533157802422,2008,Service,C,Commercial
8558.0,0,0.0,Maintenance,General Service,2,10557.168410703522,0,0,1040694.0422821196,2002,Service,R-2,Residential
5295.0,1,0.2064516129032258,Personal Services,General Service,3,2137.5611466446635,0,0,8321.122466919473,2010,Service,O,Office
6184.0,0,0.1706730769230769,Medical Services,General Service,0,250.1217045573105,0,0,27592.678244139726,2009,Service,O,Office
2293.0,0,0.3287671232876712,Food Store,General Retailer,3,2004.0264715570445,0,0,9808.201471829072,2019,Retail,C,Commercial
2293.0,0,0.2785388127853881,Food Store,General Retailer,3,4146.681878044548,0,0,21265.475283439107,2019,Retail,C,Commercial
2023.0,1,0.4270833333333333,Counseling,Professional Service,2,12873.812385833986,0,0,97915.6927441578,2014,Service,C,Commercial
4493.0,0,0.3875379939209726,Rental- Commercial,Commercial Rental Property,0,49.70663755905508,0,0,7162.9044361741,2013,Rental,O,Office
6606.0,1,0.2018348623853211,Restaurant,General Retailer,2,11192.08215292606,0,0,101525.51823980744,2008,Retail,C,Commercial
10941.0,0,0.0,Restaurant,General Retailer,3,4476.19522634185,0,0,3787.420342728932,1996,Retail,R-1,Residential
11521.0,0,0.0,Restaurant,Downtown Association,0,0.0,1,0,36099.68329911458,1994,Downtown Association,C,Commercial
8782.0,0,0.0,Restaurant,General Retailer,4,5313.433474162856,0,0,1135636.335310187,2002,Retail,C,Commercial
8658.0,0,0.0,Restaurant,General Retailer,1,11797.329558176352,0,0,106512.53266634536,2002,Retail,C,Commercial
431.0,0,0.2483221476510067,Restaurant,General Service,0,2801.578133355359,0,0,5089.718016262124,2025,Service,C,Commercial
536.0,0,0.2524271844660194,Restaurant,General Service,4,10717.25521791505,0,0,384996.80530674354,2024,Service,C,Commercial
1398.0,1,0.3577712609970674,Retail,Downtown Association,0,0.0,1,0,12104.813733428864,2013,Downtown Association,C,Commercial
12418.0,1,0.0,Restaurant,General Retailer,0,2925.412146207598,0,0,7103.048165026177,1982,Retail,C,Commercial
1309.0,1,0.0,Real Estate Agent,Downtown Association,0,0.0,1,0,9061.611306620429,2005,Downtown Association,C,Commercial
555.0,1,0.1956521739130435,Home Occupation,General Wholesaler,3,5936.468142441344,0,1,7977.855571408006,2010,Other,R-2,Residential
1334.0,0,0.2580645161290322,Home Occupation,General Service,0,623.8781047552872,0,1,6446.1241609854005,2022,Service,R-2,Residential
1448.0,1,0.3014354066985646,Counseling,General Service,4,10182.892120260978,0,0,25614.63317779357,2012,Service,O,Office
3008.0,1,0.0,Home Occupation,Downtown Association,0,0.0,0,1,13680.453101762874,2005,Downtown Association,O,Office
15964.0,0,0.0,Rental- Residential,Residential Rental,0,718.0432554008119,0,0,19691.38940763202,1982,Rental,R-4,Residential
12423.0,1,0.0,Contractor- Specialty,Contractor,1,5359.20342002321,0,0,16832.75885619697,1985,Service,C,Commercial
2587.0,0,0.2444444444444444,Homestay,General Service,3,1448.37891241662,0,0,5531.305289424282,2019,Service,R-2,Residential
2629.0,0,0.2980769230769231,Barber,General Service,4,9913.710056730057,0,0,328946.8744863285,2019,Service,C,Commercial
4187.0,1,0.3444302176696543,Software Development,Downtown Association,0,0.0,1,0,7893.079800042573,2012,Downtown Association,C,Commercial
511.0,0,0.2533333333333333,Auto Mechanic/Detailer/Services,General Service,2,11805.03077486831,0,0,89873.10916943774,2024,Service,M,Manufacturing
35.0,1,0.3093525179856115,Personal Services,General Service,0,454.87823904306657,0,0,21729.144200037383,2019,Service,C,Commercial
1442.0,0,0.241025641025641,Rental- Residential,Residential Rental,1,7815.518551219635,0,0,185323.2386382953,2022,Rental,R-3,Residential
624.0,1,0.2989690721649484,Home Occupation,Professional Service,3,3023.827328674985,0,1,6971.81982997964,2012,Service,R-1,Residential
419.0,1,0.2905982905982906,Consultant,General Service,0,950.7702418915406,0,0,7114.890323680366,2019,Service,C,Commercial
139.0,1,0.2238805970149253,Retail,General Retailer,1,9008.1715028066,0,0,27954.578102842886,2012,Retail,M,Manufacturing
33.0,1,0.2763819095477386,Miscellaneous Business,General Service,1,9460.274138246736,0,0,18476.260611177648,2015,Service,M,Manufacturing
1513.0,1,0.2864583333333333,Motion Picture Photographer,Downtown Association,0,0.0,1,0,16361.353500242987,2017,Downtown Association,C,Commercial
2114.0,0,0.3020134228187919,Rental- Residential,Residential Rental,1,7086.666250533984,0,0,12112.660498979272,2020,Rental,R-4,Residential
3378.0,0,0.3026819923371647,Attorney at Law,Professional Service,0,152.5147700002136,0,0,6928.337204865971,2016,Service,O,Office
12340.0,0,0.0,Rental- Commercial,Commercial Rental Property,0,0.0,0,0,12520.771914228397,1992,Rental,O,Office
5619.0,0,0.1612903225806451,Rental- Residential,Residential Rental,3,4105.722274222503,0,0,6464.116083731654,2010,Rental,R-1,Residential
370.0,1,0.1772727272727272,Home Occupation,General Service,3,2922.8000164075,0,1,16469.049050422633,2013,Service,R-4,Residential
1170.0,0,0.2258064516129032,Business/ Services/ Professions,General Service,4,11203.019210565975,0,0,6506.912899075377,2023,Service,R-1,Residential
1491.0,1,0.3554421768707483,Beauty Salon,Downtown Association,0,0.0,1,0,37187.77312983599,2012,Downtown Association,C,Commercial
5737.0,0,0.2644628099173554,Rental- Residential,Residential Rental,3,3191.9486345828955,0,0,8761.388632886465,2010,Rental,R-3,Residential
1440.0,0,0.3191489361702128,Rental- Residential,Residential Rental,0,3103.101892736074,0,0,244619.315870491,2022,Rental,R-4,Residential
949.0,1,0.1567567567567567,Rental- Residential,Residential Rental,0,2652.686346103527,0,0,151572.04924893263,2010,Rental,R-4,Residential
1449.0,0,0.2134831460674157,Rental- Residential,Residential Rental,3,6346.818215935879,0,0,11038.621257427096,2022,Rental,R-1,Residential
6222.0,0,0.1864406779661017,Counseling,General Service,0,190.6295335707076,0,0,33887.55535048208,2009,Service,O,Office
407.0,1,0.1477832512315271,Massage,Downtown Association,0,0.0,1,0,37187.77312983599,2007,Downtown Association,C,Commercial
468.0,1,0.0,Personal Services,General Service,0,449.4744973247865,0,0,5980.688063465659,2005,Service,O,Office
4811.0,1,0.0,Beauty Salon,General Service,0,933.4620617591212,0,0,6031.46666995803,2001,Service,R-3,Residential
4430.0,0,0.3258575197889182,Professional,Downtown Association,0,0.0,1,0,8083.234207227231,2014,Downtown Association,C,Commercial
13575.0,1,0.0,Retail,General Retailer,4,5456.761749376687,0,0,1135636.335310187,1982,Retail,C,Commercial
12416.0,0,0.0,Rental- Residential,Residential Rental,3,3730.690975215249,0,0,8111.182054115626,1992,Rental,R-2,Residential
10168.0,0,0.0,Medical Services,Professional Service,3,3049.24589401738,0,0,8657.420657074146,1998,Service,O,Office
12372.0,0,0.0,Rental- Commercial,Commercial Rental Property,3,5121.657602631017,0,0,32807.2133578044,1992,Rental,R-4,Residential
5555.0,0,0.1428571428571428,Rental- Residential,Residential Rental,4,11723.054286484785,0,0,282663.4622377588,2010,Rental,R-2,Residential
1512.0,0,0.2779456193353474,Rental- Residential,Residential Rental,0,916.9477856607668,0,0,7635.53645368944,2022,Rental,R-2,Residential
6467.0,0,0.1616161616161616,Alcoholic Beverage,General Manufacturer,2,11677.42963957719,0,0,17882.593115281787,2008,Other,C,Commercial
